time	marker_0_x marker_0_y marker_0_z marker_1_x marker_1_y marker_1_z marker_2_x marker_2_y marker_2_z marker_3_x marker_3_y marker_3_z marker_4_x marker_4_y marker_4_z marker_5_x marker_5_y marker_5_z marker_6_x marker_6_y marker_6_z marker_7_x marker_7_y marker_7_z marker_8_x marker_8_y marker_8_z marker_9_x marker_9_y marker_9_z marker_10_x marker_10_y marker_10_z marker_11_x marker_11_y marker_11_z marker_12_x marker_12_y marker_12_z marker_13_x marker_13_y marker_13_z marker_14_x marker_14_y marker_14_z marker_15_x marker_15_y marker_15_z marker_16_x marker_16_y marker_16_z marker_17_x marker_17_y marker_17_z marker_18_x marker_18_y marker_18_z marker_19_x marker_19_y marker_19_z marker_20_x marker_20_y marker_20_z marker_21_x marker_21_y marker_21_z marker_22_x marker_22_y marker_22_z marker_23_x marker_23_y marker_23_z marker_24_x marker_24_y marker_24_z marker_25_x marker_25_y marker_25_z marker_26_x marker_26_y marker_26_z marker_27_x marker_27_y marker_27_z marker_28_x marker_28_y marker_28_z marker_29_x marker_29_y marker_29_z marker_30_x marker_30_y marker_30_z marker_31_x marker_31_y marker_31_z marker_32_x marker_32_y marker_32_z marker_33_x marker_33_y marker_33_z marker_34_x marker_34_y marker_34_z marker_35_x marker_35_y marker_35_z marker_36_x marker_36_y marker_36_z marker_37_x marker_37_y marker_37_z marker_38_x marker_38_y marker_38_z marker_39_x marker_39_y marker_39_z marker_40_x marker_40_y marker_40_z marker_41_x marker_41_y marker_41_z marker_42_x marker_42_y marker_42_z marker_43_x marker_43_y marker_43_z marker_44_x marker_44_y marker_44_z marker_45_x marker_45_y marker_45_z marker_46_x marker_46_y marker_46_z marker_47_x marker_47_y marker_47_z marker_48_x marker_48_y marker_48_z marker_49_x marker_49_y marker_49_z marker_50_x marker_50_y marker_50_z marker_51_x marker_51_y marker_51_z marker_52_x marker_52_y marker_52_z marker_53_x marker_53_y marker_53_z marker_54_x marker_54_y marker_54_z marker_55_x marker_55_y marker_55_z marker_56_x marker_56_y marker_56_z marker_57_x marker_57_y marker_57_z marker_58_x marker_58_y marker_58_z marker_59_x marker_59_y marker_59_z marker_60_x marker_60_y marker_60_z marker_61_x marker_61_y marker_61_z marker_62_x marker_62_y marker_62_z marker_63_x marker_63_y marker_63_z marker_64_x marker_64_y marker_64_z marker_65_x marker_65_y marker_65_z marker_66_x marker_66_y marker_66_z marker_67_x marker_67_y marker_67_z marker_68_x marker_68_y marker_68_z marker_69_x marker_69_y marker_69_z marker_70_x marker_70_y marker_70_z marker_71_x marker_71_y marker_71_z marker_72_x marker_72_y marker_72_z marker_73_x marker_73_y marker_73_z marker_74_x marker_74_y marker_74_z marker_75_x marker_75_y marker_75_z marker_76_x marker_76_y marker_76_z marker_77_x marker_77_y marker_77_z marker_78_x marker_78_y marker_78_z marker_79_x marker_79_y marker_79_z marker_80_x marker_80_y marker_80_z marker_81_x marker_81_y marker_81_z marker_82_x marker_82_y marker_82_z marker_83_x marker_83_y marker_83_z marker_84_x marker_84_y marker_84_z marker_85_x marker_85_y marker_85_z marker_86_x marker_86_y marker_86_z marker_87_x marker_87_y marker_87_z marker_88_x marker_88_y marker_88_z marker_89_x marker_89_y marker_89_z marker_90_x marker_90_y marker_90_z marker_91_x marker_91_y marker_91_z marker_92_x marker_92_y marker_92_z marker_93_x marker_93_y marker_93_z marker_94_x marker_94_y marker_94_z marker_95_x marker_95_y marker_95_z marker_96_x marker_96_y marker_96_z marker_97_x marker_97_y marker_97_z marker_98_x marker_98_y marker_98_z marker_99_x marker_99_y marker_99_z
1706739352422	621.0159301757812 -292.13787841796875 958.3186645507812 702.1676635742188 -300.65081787109375 1039.5228271484375 971.9193115234375 -329.7876281738281 1311.91357421875 
1706739352422	609.1062622070312 -289.3572082519531 973.3720703125 695.6027221679688 -298.91546630859375 1048.725341796875 983.6220703125 -331.4095458984375 1301.4853515625 
1706739352423	598.3839721679688 -286.25762939453125 988.9783935546875 689.7098999023438 -297.02337646484375 1058.240966796875 994.1412353515625 -332.7869873046875 1290.396240234375 1017.103759765625 -1097.2728271484375 1166.734619140625 
1706739352423	588.950927734375 -282.7185974121094 1005.0283203125 684.5919799804688 -295.174560546875 1067.797119140625 1002.9671630859375 -334.5888977050781 1279.489501953125 
1706739352423	579.900146484375 -279.841552734375 1021.5867309570312 679.3887939453125 -292.96502685546875 1078.044189453125 1010.27294921875 -336.6621398925781 1268.64013671875 
1706739352424	572.2855224609375 -276.6408996582031 1038.0897216796875 675.1022338867188 -290.8800354003906 1088.0909423828125 1017.08251953125 -338.49237060546875 1256.628173828125 
1706739352424	565.72802734375 -273.2978210449219 1054.55224609375 671.2694702148438 -288.7330627441406 1098.2001953125 1022.5049438476562 -340.6507873535156 1245.075927734375 
1706739352425	560.10498046875 -269.6335754394531 1070.9959716796875 668.037841796875 -286.4382629394531 1108.3133544921875 1026.83203125 -342.64727783203125 1233.6473388671875 
1706739352425	555.52099609375 -265.637451171875 1087.512451171875 665.1114501953125 -283.9658508300781 1118.273681640625 1030.04638671875 -344.6773986816406 1222.49267578125 
1706739352425	551.8636474609375 -261.3849792480469 1103.8800048828125 662.9911499023438 -281.2610778808594 1129.1666259765625 1032.1298828125 -347.0794982910156 1211.7794189453125 
1706739352426	548.9639282226562 -257.094970703125 1119.940673828125 661.0560913085938 -278.58013916015625 1138.25146484375 1033.2462158203125 -349.8079528808594 1201.3109130859375 
1706739352426	547.1746215820312 -252.51229858398438 1135.3819580078125 659.3673706054688 -275.9046630859375 1148.0924072265625 1033.386962890625 -352.60906982421875 1190.9891357421875 
1706739352427	545.388916015625 -248.04449462890625 1151.0186767578125 657.955078125 -273.064208984375 1157.65478515625 1032.6297607421875 -355.3082580566406 1181.0283203125 
1706739352427	544.5286865234375 -243.53546142578125 1165.0980224609375 656.953125 -270.07672119140625 1167.148681640625 1031.0606689453125 -357.9750671386719 1171.4766845703125 
1706739352427	545.0275268554688 -238.04127502441406 1180.2362060546875 656.4386596679688 -266.727294921875 1175.9912109375 1028.7374267578125 -360.82427978515625 1162.5191650390625 478.2502136230469 -450.8106689453125 1255.03955078125 
1706739352430	545.276123046875 -232.90264892578125 1194.7828369140625 656.0294799804688 -263.4274597167969 1184.8995361328125 1025.55810546875 -364.0688781738281 1153.9490966796875 527.6837768554688 -405.59796142578125 1237.831787109375 
1706739352435	546.5374145507812 -227.16925048828125 1208.1600341796875 655.8545532226562 -260.02020263671875 1193.3154296875 1021.6454467773438 -367.43096923828125 1145.5447998046875 
1706739352440	547.89306640625 -221.73965454101562 1221.00537109375 655.8228759765625 -256.5558776855469 1201.408203125 1017.1194458007812 -370.6399230957031 1137.42138671875 
1706739352445	549.5982666015625 -216.15335083007812 1233.7147216796875 655.9689331054688 -253.00344848632812 1209.228759765625 1012.0149536132812 -373.6741943359375 1129.540283203125 
1706739352450	551.5994873046875 -211.03302001953125 1245.6453857421875 656.3028564453125 -249.51026916503906 1216.679443359375 1006.3385009765625 -376.65411376953125 1122.14404296875 
1706739352587	554.4033813476562 -205.26971435546875 1256.97314453125 656.77880859375 -245.9116668701172 1223.7628173828125 1000.231689453125 -379.5766296386719 1114.9613037109375 
1706739352588	557.0546264648438 -200.0627899169922 1268.0089111328125 657.499755859375 -242.37020874023438 1230.517333984375 993.629638671875 -382.56298828125 1107.9923095703125 
1706739352588	560.2033081054688 -194.75340270996094 1278.250244140625 658.3389892578125 -238.8859100341797 1236.876220703125 985.8899536132812 -385.31689453125 1101.2330322265625 
1706739352589	562.7008666992188 -190.80902099609375 1288.80029296875 659.2490234375 -235.39901733398438 1242.8660888671875 978.7858276367188 -387.52886962890625 1093.8204345703125 121.60005950927734 -737.4822387695312 1250.9580078125 
1706739352589	566.170654296875 -186.24696350097656 1298.23046875 659.9884643554688 -232.4731903076172 1248.595458984375 971.54052734375 -389.413818359375 1087.18212890625 146.46389770507812 -709.15283203125 1229.123779296875 
1706739352590	569.9550170898438 -182.13787841796875 1307.1708984375 660.9833984375 -229.5135040283203 1253.9520263671875 963.8490600585938 -391.057373046875 1080.8724365234375 
1706739352590	573.80419921875 -178.02064514160156 1315.5244140625 662.0693359375 -226.61656188964844 1258.9710693359375 955.9130249023438 -392.71392822265625 1074.6063232421875 
1706739352591	577.7716064453125 -173.89727783203125 1323.0767822265625 662.962158203125 -224.101318359375 1263.1610107421875 948.348388671875 -394.2403869628906 1068.8629150390625 
1706739352592	581.7928466796875 -170.40919494628906 1330.4268798828125 664.1544799804688 -221.6421356201172 1267.516357421875 939.2205200195312 -394.73614501953125 1062.442138671875 
1706739352592	585.774658203125 -167.4462432861328 1337.4306640625 665.3017578125 -219.3809356689453 1271.5970458984375 931.1093139648438 -395.0585632324219 1056.5491943359375 194.15673828125 -645.9824829101562 1060.4906005859375 
1706739352593	589.8802490234375 -165.03323364257812 1344.1651611328125 666.5755004882812 -217.48191833496094 1275.45068359375 923.1057739257812 -394.9666748046875 1050.849365234375 187.92025756835938 -650.56884765625 1055.92431640625 
1706739352593	593.9077758789062 -162.96917724609375 1350.5113525390625 667.7832641601562 -215.7477264404297 1278.94970703125 915.0137329101562 -394.8981628417969 1045.8162841796875 
1706739352593	598.0095825195312 -161.32769775390625 1356.3389892578125 668.797607421875 -214.02008056640625 1282.27783203125 906.935791015625 -394.591064453125 1039.991943359375 
1706739352594	602.0940551757812 -159.94091796875 1361.6951904296875 669.9087524414062 -212.79458618164062 1285.424560546875 899.1406860351562 -393.7494812011719 1034.919189453125 
1706739352594	606.1701049804688 -158.91944885253906 1366.7315673828125 671.4571533203125 -211.67764282226562 1288.0225830078125 891.5724487304688 -392.55938720703125 1029.768310546875 
1706739352595	610.2355346679688 -158.3643798828125 1371.572265625 672.8602905273438 -210.77474975585938 1290.570556640625 884.4092407226562 -391.037841796875 1024.861328125 
1706739352595	614.1893920898438 -158.20309448242188 1376.191650390625 674.2337036132812 -210.1414794921875 1292.99462890625 877.5979614257812 -389.389892578125 1020.1546630859375 
1706739352595	618.060791015625 -158.2913818359375 1380.3985595703125 676.0691528320312 -210.0729522705078 1295.219482421875 870.9215698242188 -387.7385559082031 1015.6724243164062 
1706739352596	621.77978515625 -158.53648376464844 1384.2989501953125 677.5669555664062 -209.84637451171875 1297.3260498046875 864.3621826171875 -385.9237365722656 1011.5531616210938 
1706739352596	625.5118408203125 -158.91986083984375 1387.8765869140625 679.0521850585938 -209.71316528320312 1299.1617431640625 858.3795166015625 -384.07342529296875 1007.3694458007812 
1706739352596	629.294921875 -159.40895080566406 1391.184814453125 680.7233276367188 -209.74783325195312 1300.9544677734375 852.83447265625 -381.98291015625 1003.5366821289062 
1706739352597	633.0755004882812 -160.09617614746094 1394.3074951171875 682.3253173828125 -209.8614044189453 1302.5458984375 847.703125 -379.8620300292969 1000.0977172851562 
1706739352597	636.7861938476562 -161.0667266845703 1397.264404296875 684.0068359375 -210.08029174804688 1304.0826416015625 842.8795166015625 -378.00445556640625 996.9395141601562 
1706739352598	640.2655639648438 -162.12330627441406 1399.9375 685.711669921875 -210.43862915039062 1305.388671875 837.9537963867188 -376.0473937988281 994.153564453125 
1706739352598	643.647705078125 -163.19285583496094 1402.3353271484375 687.3101806640625 -210.7757568359375 1306.65771484375 833.8916015625 -374.4554443359375 991.3267822265625 
1706739352599	646.9837036132812 -164.14833068847656 1404.4932861328125 689.0399169921875 -211.1031951904297 1307.8275146484375 829.9869995117188 -372.6119079589844 988.7540893554688 
1706739352599	650.3091430664062 -165.08682250976562 1406.4549560546875 690.7164306640625 -211.4574737548828 1308.81201171875 826.5363159179688 -370.82073974609375 986.4158935546875 
1706739352599	653.55859375 -166.0696563720703 1408.3480224609375 692.3993530273438 -211.91690063476562 1309.77685546875 823.3653564453125 -369.1840515136719 984.3485107421875 
1706739352600	656.5745849609375 -167.16644287109375 1409.998046875 693.5264892578125 -213.25035095214844 1311.6551513671875 820.3948364257812 -367.7803955078125 982.5004272460938 
1706739352600	659.3355102539062 -168.3194122314453 1411.50732421875 695.1008911132812 -213.7366180419922 1312.38623046875 817.5382080078125 -366.47808837890625 980.774658203125 
1706739352604	661.88330078125 -169.46829223632812 1412.8494873046875 696.6542358398438 -214.2948455810547 1312.9818115234375 814.9864501953125 -365.15106201171875 979.1573486328125 
1706739352610	664.3311767578125 -170.53053283691406 1414.0863037109375 698.0654296875 -214.8354949951172 1313.5848388671875 812.7991943359375 -363.8455810546875 977.7119750976562 
1706739352614	666.7616577148438 -171.46087646484375 1415.2337646484375 699.5663452148438 -215.371337890625 1314.132568359375 810.9574584960938 -362.6784973144531 976.5050048828125 
1706739352620	669.0458374023438 -172.33551025390625 1416.298828125 700.884765625 -215.90560913085938 1314.6678466796875 809.3241577148438 -361.8166809082031 975.4694213867188 
1706739352624	671.0953369140625 -173.1438751220703 1417.26220703125 702.2899169921875 -216.36265563964844 1315.149169921875 807.4071655273438 -361.0521240234375 974.7422485351562 
1706739352629	672.8695068359375 -173.84991455078125 1418.148193359375 703.4280395507812 -216.79495239257812 1315.632568359375 806.1669921875 -360.85626220703125 974.0238647460938 
1706739352769	674.4629516601562 -174.4579315185547 1419.0242919921875 704.6561889648438 -217.20286560058594 1316.197509765625 804.9560546875 -360.52874755859375 973.5777587890625 
1706739352770	676.6268920898438 -175.19223022460938 1419.9000244140625 705.6900024414062 -217.5004119873047 1316.7325439453125 803.960693359375 -360.39642333984375 973.322265625 
1706739352771	678.2534790039062 -175.4429473876953 1420.5784912109375 706.69189453125 -217.7674102783203 1317.21533203125 803.2906494140625 -360.4918212890625 973.2952270507812 
1706739352771	679.7274169921875 -175.56906127929688 1421.19677734375 707.779541015625 -217.97238159179688 1317.6876220703125 802.736328125 -360.8000183105469 973.4261474609375 
1706739352772	680.9981079101562 -175.61715698242188 1421.7471923828125 708.614013671875 -218.07635498046875 1318.1209716796875 802.20703125 -361.2869567871094 973.6495971679688 
1706739352772	682.0159301757812 -175.6386260986328 1422.221435546875 709.4085083007812 -218.15940856933594 1318.541259765625 801.8675537109375 -361.80047607421875 973.9657592773438 
1706739352773	682.9864501953125 -175.63790893554688 1422.665283203125 710.201904296875 -218.23960876464844 1318.9500732421875 801.789306640625 -362.3136901855469 974.3319702148438 
1706739352773	683.9427490234375 -175.6029052734375 1423.00048828125 710.9539184570312 -218.3328857421875 1319.2835693359375 801.91357421875 -362.8089904785156 974.670654296875 
1706739352774	684.868408203125 -175.61874389648438 1423.2833251953125 711.614501953125 -218.49221801757812 1319.5675048828125 802.2188110351562 -363.2677917480469 974.9766845703125 
1706739352774	685.6832885742188 -175.7374267578125 1423.519775390625 712.3367919921875 -218.71923828125 1319.808349609375 802.5054931640625 -363.677001953125 975.1898803710938 
1706739352775	686.4423828125 -176.08840942382812 1423.782958984375 713.1359252929688 -219.05516052246094 1320.0638427734375 802.7529907226562 -364.0148010253906 975.3012084960938 
1706739352775	687.398193359375 -176.67633056640625 1424.14599609375 713.8876342773438 -219.49514770507812 1320.3299560546875 802.8369750976562 -364.2995910644531 975.337158203125 
1706739352775	688.5709838867188 -177.4208526611328 1424.5694580078125 714.812744140625 -220.10983276367188 1320.6285400390625 802.71923828125 -364.5135498046875 975.1943969726562 
1706739352776	690.2288208007812 -178.3274688720703 1425.0751953125 716.0151977539062 -220.8419647216797 1320.8857421875 802.2105102539062 -364.548583984375 974.8347778320312 
1706739352776	692.36474609375 -179.46156311035156 1425.7249755859375 717.351318359375 -221.65933227539062 1321.2110595703125 801.2101440429688 -364.22540283203125 974.0624389648438 
1706739352777	695.061279296875 -181.03135681152344 1426.5345458984375 719.1924438476562 -222.78732299804688 1321.659912109375 799.319091796875 -363.6172180175781 973.0882568359375 
1706739352777	698.5263061523438 -183.2091522216797 1427.6708984375 721.34765625 -224.2385711669922 1322.1973876953125 796.7979736328125 -362.58245849609375 971.56689453125 
1706739352777	703.1143798828125 -186.0694580078125 1429.0382080078125 724.061767578125 -226.04046630859375 1322.760498046875 793.15478515625 -360.91986083984375 969.3094482421875 
1706739352778	708.9126586914062 -189.6139678955078 1430.6614990234375 727.3665771484375 -228.17710876464844 1323.450439453125 788.2989501953125 -358.8536376953125 966.8695068359375 
1706739352778	716.169921875 -193.82362365722656 1432.4068603515625 731.4671630859375 -230.7550506591797 1324.13671875 781.6449584960938 -355.93682861328125 963.9646606445312 
1706739352779	725.0485229492188 -198.86204528808594 1434.2047119140625 736.4180908203125 -233.7954559326172 1324.832275390625 773.0603637695312 -352.0824890136719 960.6566772460938 
1706739352779	735.8237915039062 -204.94642639160156 1435.8944091796875 742.4323120117188 -237.4402618408203 1325.4090576171875 762.5465698242188 -347.2212219238281 957.3363647460938 
1706739352779	748.742431640625 -212.33641052246094 1437.25146484375 749.5363159179688 -241.7760772705078 1325.7333984375 750.0133666992188 -341.2328796386719 954.2290649414062 
1706739352780	763.671875 -221.0892791748047 1437.8974609375 757.7425537109375 -246.77220153808594 1325.6083984375 735.5205078125 -334.0835266113281 951.6829833984375 
1706739352780	780.5731811523438 -231.17889404296875 1437.2777099609375 766.8861083984375 -252.49571228027344 1324.800048828125 719.1165161132812 -325.6109313964844 950.1365966796875 1370.2784423828125 -1403.443115234375 1160.247802734375 
1706739352781	799.09326171875 -242.42819213867188 1434.93408203125 777.0432739257812 -258.86676025390625 1322.9930419921875 700.8758544921875 -315.8180236816406 950.2352294921875 1352.161376953125 -1391.43896484375 1162.647216796875 
1706739352781	819.1129760742188 -254.6417694091797 1430.4010009765625 788.044677734375 -265.8901062011719 1319.938232421875 681.4006958007812 -304.769775390625 952.3763427734375 1327.1455078125 -1373.32666015625 1166.64990234375 
1706739352781	840.302734375 -268.1501770019531 1423.0755615234375 799.6965942382812 -273.40032958984375 1315.364013671875 660.7274780273438 -292.7818908691406 957.2279052734375 
1706739352782	862.427978515625 -282.4036560058594 1412.5618896484375 811.6246337890625 -281.4411315917969 1309.1103515625 639.7030029296875 -280.1686706542969 965.0515747070312 1257.7353515625 -1318.0909423828125 1178.97509765625 
1706739352782	884.5663452148438 -297.45123291015625 1398.4818115234375 823.817626953125 -290.0160827636719 1300.7880859375 618.8351440429688 -267.06396484375 976.208740234375 1211.537841796875 -1279.21875 1187.356689453125 
1706739352785	905.5313720703125 -312.58294677734375 1381.324951171875 835.71240234375 -298.6791687011719 1290.48388671875 598.8263549804688 -253.8591766357422 990.9205322265625 
1706739352792	926.9423217773438 -327.27044677734375 1358.5535888671875 846.9857788085938 -307.1273193359375 1278.079345703125 580.0349731445312 -240.88392639160156 1009.2562866210938 
1706739352795	945.2037353515625 -341.53228759765625 1333.3004150390625 857.0446166992188 -315.3282775878906 1263.8187255859375 563.6619873046875 -228.82069396972656 1030.8885498046875 
1706739352800	960.9841918945312 -354.5595703125 1304.65283203125 865.8668212890625 -322.7982177734375 1247.6993408203125 549.0029296875 -217.59341430664062 1056.44384765625 
1706739352804	973.83740234375 -365.89642333984375 1273.322021484375 873.1744384765625 -329.2530822753906 1230.0760498046875 538.7805786132812 -208.41314697265625 1083.440673828125 
1706739352811	983.1730346679688 -375.0885009765625 1239.1700439453125 878.6453247070312 -334.7606201171875 1210.76708984375 531.7816162109375 -200.75010681152344 1112.89794921875 
1706739352816	988.454345703125 -382.5248718261719 1203.7928466796875 882.1288452148438 -339.2300720214844 1190.882568359375 528.6149291992188 -195.34178161621094 1144.02978515625 
1706739352821	989.9060668945312 -387.576904296875 1167.5491943359375 883.6480102539062 -342.2442321777344 1170.4447021484375 529.7005004882812 -192.0454864501953 1176.3863525390625 485.9081726074219 -428.6292724609375 1253.5040283203125 
1706739352825	987.0880126953125 -390.3970642089844 1131.2418212890625 882.8160400390625 -344.1959228515625 1150.0140380859375 534.97216796875 -191.17257690429688 1207.8677978515625 
1706739352832	979.9349975585938 -390.6635437011719 1095.817626953125 879.8690185546875 -344.6867980957031 1129.82080078125 544.2106323242188 -192.51864624023438 1239.5330810546875 595.5888671875 -325.7042541503906 1145.3280029296875 
1706739352836	969.3381958007812 -388.401123046875 1061.6220703125 874.9348754882812 -343.9584045410156 1110.3558349609375 557.3450317382812 -196.2032470703125 1268.777099609375 
1706739352841	954.9119873046875 -383.8050537109375 1028.1707763671875 868.0784912109375 -342.040283203125 1092.1207275390625 573.4384765625 -203.05596923828125 1297.1484375 691.5918579101562 -446.0206298828125 1134.717529296875 
1706739352845	937.8311767578125 -377.8598327636719 1000.8426513671875 859.1195678710938 -339.212890625 1074.9500732421875 593.5039672851562 -210.5528564453125 1322.0352783203125 
